intentRecognized,intentScore,inputSentence,spellcheckedSentence,spellingErrors,luisSpellCheck,allEntitiesRecognized,numberEntities,originCity,destinationCity,budget,startDate,numberChildren,numberAdults
true,0.7986349,in addition we have  6 sons.,,false,false,true,1,,,,,true,
true,0.968277037,in addition I have  5 daughters.,,false,false,true,1,,,,,true,
true,0.602852166,I are stuck with  five newborns.,,false,false,true,1,,,,,true,
true,0.8731135,in addition we have  4 newborns.,,false,false,true,1,,,,,true,
true,0.590804458,I'm stuck with  five daughters.,,false,false,true,1,,,,,true,
true,0.999284,maybe it's good to mention I have  5 sons.,,false,false,true,1,,,,,true,
true,0.9868568,important: we have  ten children.,,false,false,true,1,,,,,true,
true,0.997597456,maybe it's good to mention we have  10 kids.,,false,false,true,1,,,,,true,
true,0.9834309,in addition we have  two kids.,,false,false,true,1,,,,,true,
true,0.877016664,important: I have  7 daughters.,,false,false,true,1,,,,,true,
true,0.958973646,important: I have  9 youngsters.,,false,false,true,1,,,,,true,
true,0.9720027,in addition we have  3 children.,,false,false,true,1,,,,,true,
true,0.395426571,I'm stuck with  three sons.,,false,false,true,1,,,,,true,
true,0.9971229,maybe it's good to mention we have  1 newborn.,,false,false,true,1,,,,,true,
true,0.988974035,maybe it's good to mention I have  6 newborns.,,false,false,true,1,,,,,true,
true,0.979661345,maybe it's good to mention I have  10 newborns.,,false,false,true,1,,,,,true,
true,0.930455565,in addition I have  9 kids.,,false,false,true,1,,,,,true,
true,0.943936,important: we have  nine kids.,,false,false,true,1,,,,,true,
false,0.3470356,we are stuck with  six youngsters.,,false,false,true,1,,,,,true,
false,0.561147749,I'm stuck with  10 kids.,,false,false,true,1,,,,,true,
true,0.833598733,in addition I have  2 sons.,,false,false,true,1,,,,,true,
true,0.996884942,maybe it's good to mention we have  9 sons.,,false,false,true,1,,,,,true,
true,0.5970722,the trip needs to be accommodated  for  ten newborns.,,false,false,true,1,,,,,true,
true,0.984273255,in addition I have  two children.,,false,false,true,1,,,,,true,
true,0.878807545,important: we have  9 sons.,,false,false,true,1,,,,,true,
true,0.429430842,I'm stuck with  7 newborns.,,false,false,true,1,,,,,true,
true,0.8013337,in addition I have  ten daughters.,,false,false,true,1,,,,,true,
true,0.98371464,important: I have  five kids.,,false,false,true,1,,,,,true,
true,0.7782201,in addition we have  3 newborns.,,false,false,true,1,,,,,true,
true,0.615731239,we are stuck with  two sons.,,false,false,true,1,,,,,true,
false,0.361325,I'm stuck with  2 daughters.,,false,false,true,1,,,,,true,
true,0.5223304,the trip needs to be accommodated  for  4 daughters.,,false,false,true,1,,,,,true,
true,0.7950049,important: I have  4 sons.,,false,false,true,1,,,,,true,
true,0.9298787,important: we have  three sons.,,false,false,true,1,,,,,true,
true,0.6562758,the trip needs to be accommodated  for  three daughters.,,false,false,true,1,,,,,true,
true,0.470519871,the trip needs to be accommodated  for  one youngster.,,false,false,true,1,,,,,true,
true,0.9788054,in addition I have  three youngsters.,,false,false,true,1,,,,,true,
true,0.930591762,the trip needs to be accommodated  for  three youngsters.,,false,false,true,1,,,,,true,
true,0.957667053,important: I have  one kid.,,false,false,true,1,,,,,true,
true,0.732311845,I'm stuck with  9 children.,,false,false,true,1,,,,,true,
true,0.9864555,important: I have  eight children.,,false,false,true,1,,,,,true,
true,0.8859414,important: we have  8 daughters.,,false,false,true,1,,,,,true,
true,0.3017445,I are stuck with  2 sons.,,false,false,true,1,,,,,true,
false,0.367072254,we are stuck with  3 newborns.,,false,false,true,1,,,,,true,
true,0.998456,maybe it's good to mention we have  one daughter.,,false,false,true,1,,,,,true,
true,0.791387737,the trip needs to be accommodated  for  five newborns.,,false,false,true,1,,,,,true,
true,0.983302653,important: we have  9 youngsters.,,false,false,true,1,,,,,true,
true,0.9360837,maybe it's good to mention we have  six daughters.,,false,false,true,1,,,,,true,
true,0.9730864,we are stuck with  5 kids.,,false,false,true,1,,,,,true,
true,0.999734,maybe it's good to mention I have  eight youngsters.,,false,false,true,1,,,,,true,
true,0.8885615,maybe it's good to mention I have  six daughters.,,false,false,true,1,,,,,true,
true,0.972889364,in addition we have  1 kid.,,false,false,true,1,,,,,true,
true,0.86615634,important: I have  three sons.,,false,false,true,1,,,,,true,
true,0.9919632,in addition we have  two youngsters.,,false,false,true,1,,,,,true,
true,0.8644233,I'm stuck with  four newborns.,,false,false,true,1,,,,,true,
true,0.999747336,maybe it's good to mention we have  2 children.,,false,false,true,1,,,,,true,
true,0.7559144,I'm stuck with  5 newborns.,,false,false,true,1,,,,,true,
true,0.9999113,maybe it's good to mention I have  5 children.,,false,false,true,1,,,,,true,
true,0.6876123,important: I have  nine newborns.,,false,false,true,1,,,,,true,
true,0.670205534,the trip needs to be accommodated  for  10 children.,,false,false,true,1,,,,,true,
true,0.892173,the trip needs to be accommodated  for  5 sons.,,false,false,true,1,,,,,true,
true,0.9842742,important: I have  2 children.,,false,false,true,1,,,,,true,
true,0.9809573,important: I have  three youngsters.,,false,false,true,1,,,,,true,
true,0.9566286,the trip needs to be accommodated  for  seven children.,,false,false,true,1,,,,,true,
true,0.6509595,we are stuck with  6 youngsters.,,false,false,true,1,,,,,true,
false,0.37046513,I'm stuck with  1 newborn.,,false,false,true,1,,,,,true,
true,0.9229925,in addition I have  five daughters.,,false,false,true,1,,,,,true,
true,0.79784596,in addition we have  nine newborns.,,false,false,true,1,,,,,true,
true,0.42273432,I'm stuck with  two daughters.,,false,false,true,1,,,,,true,
true,0.9998517,maybe it's good to mention we have  2 youngsters.,,false,false,true,1,,,,,true,
true,0.9982061,maybe it's good to mention we have  two sons.,,false,false,true,1,,,,,true,
false,0.484684616,in addition I have  six kids.,,false,false,true,1,,,,,true,
true,0.5780782,I'm stuck with  1 kid.,,false,false,true,1,,,,,true,
true,0.9998536,maybe it's good to mention we have  two youngsters.,,false,false,true,1,,,,,true,
true,0.694185138,the trip needs to be accommodated  for  nine kids.,,false,false,true,1,,,,,true,
true,0.9759936,in addition I have  seven kids.,,false,false,true,1,,,,,true,
true,0.7975946,important: we have  3 daughters.,,false,false,true,1,,,,,true,
true,0.296759874,we are stuck with  6 daughters.,,false,false,true,1,,,,,true,
true,0.9100008,important: we have  one youngster.,,false,false,true,1,,,,,true,
true,0.3800321,I are stuck with  7 sons.,,false,false,true,1,,,,,true,
true,0.9476128,the trip needs to be accommodated  for  eight children.,,false,false,true,1,,,,,true,
true,0.984607935,I'm stuck with  four children.,,false,false,true,1,,,,,true,
true,0.626741648,I'm stuck with  ten kids.,,false,false,true,1,,,,,true,
true,0.8779173,I are stuck with  four sons.,,false,false,true,1,,,,,true,
true,0.992548466,maybe it's good to mention I have  9 newborns.,,false,false,true,1,,,,,true,
true,0.890232861,the trip needs to be accommodated  for  5 daughters.,,false,false,true,1,,,,,true,
true,0.686305165,I'm stuck with  one child.,,false,false,true,1,,,,,true,
true,0.988184452,important: we have  8 children.,,false,false,true,1,,,,,true,
false,0.5677978,I'm stuck with  8 youngsters.,,false,false,true,1,,,,,true,
true,0.374716371,we are stuck with  nine newborns.,,false,false,true,1,,,,,true,
true,0.943677664,in addition I have  1 kid.,,false,false,true,1,,,,,true,
true,0.882684,in addition we have  ten newborns.,,false,false,true,1,,,,,true,
false,0.341535479,I'm stuck with  4 daughters.,,false,false,true,1,,,,,true,
true,0.868151546,in addition we have  9 sons.,,false,false,true,1,,,,,true,
true,0.997029662,maybe it's good to mention we have  three newborns.,,false,false,true,1,,,,,true,
false,0.3149919,I'm stuck with  6 newborns.,,false,false,true,1,,,,,true,
true,0.5832561,we are stuck with  3 kids.,,false,false,true,1,,,,,true,
true,0.936037838,important: we have  eight newborns.,,false,false,true,1,,,,,true,
true,0.9974044,maybe it's good to mention we have  two newborns.,,false,false,true,1,,,,,true,
false,0.407099843,I'm stuck with  10 newborns.,,false,false,true,1,,,,,true,
true,0.996628761,maybe it's good to mention we have  9 daughters.,,false,false,true,1,,,,,true,
true,0.9993532,important: we have  four youngsters.,,false,false,true,1,,,,,true,
true,0.576222837,I'm stuck with  4 youngsters.,,false,false,true,1,,,,,true,
true,0.98275,important: we have  one son.,,false,false,true,1,,,,,true,
true,0.93764466,we are stuck with  7 children.,,false,false,true,1,,,,,true,
false,0.2028453,the trip needs to be accommodated  for  six daughters.,,false,false,true,1,,,,,true,
true,0.984435439,in addition we have  4 youngsters.,,false,false,true,1,,,,,true,
true,0.9262074,important: we have  10 youngsters.,,false,false,true,1,,,,,true,
true,0.935414135,important: I have  nine youngsters.,,false,false,true,1,,,,,true,
true,0.7416256,the trip needs to be accommodated  for  3 youngsters.,,false,false,true,1,,,,,true,
true,0.940843344,the trip needs to be accommodated  for  7 children.,,false,false,true,1,,,,,true,
true,0.9962123,maybe it's good to mention we have  4 newborns.,,false,false,true,1,,,,,true,
false,0.237336278,we are stuck with  six children.,,false,false,true,1,,,,,true,
false,0.611794353,the trip needs to be accommodated  for  10 kids.,,false,false,true,1,,,,,true,
true,0.9968673,important: I have  four kids.,,false,false,true,1,,,,,true,
true,0.999185443,maybe it's good to mention I have  four newborns.,,false,false,true,1,,,,,true,
true,0.943362057,important: we have  eight daughters.,,false,false,true,1,,,,,true,
true,0.9995993,maybe it's good to mention I have  4 youngsters.,,false,false,true,1,,,,,true,
true,0.9790475,in addition we have  5 newborns.,,false,false,true,1,,,,,true,
false,0.239568934,we are stuck with  six sons.,,false,false,true,1,,,,,true,
true,0.9267125,in addition we have  one daughter.,,false,false,true,1,,,,,true,
true,0.9828116,maybe it's good to mention I have  10 daughters.,,false,false,true,1,,,,,true,
false,0.662058949,I'm stuck with  six youngsters.,,false,false,true,1,,,,,true,
true,0.8684051,important: I have  two newborns.,,false,false,true,1,,,,,true,
true,0.9067283,in addition I have  seven sons.,,false,false,true,1,,,,,true,
true,0.998622656,maybe it's good to mention I have  9 kids.,,false,false,true,1,,,,,true,
true,0.999007463,in addition we have  four children.,,false,false,true,1,,,,,true,
true,0.9029751,the trip needs to be accommodated  for  ten youngsters.,,false,false,true,1,,,,,true,
true,0.9762696,important: I have  4 children.,,false,false,true,1,,,,,true,
true,0.9788528,in addition we have  1 child.,,false,false,true,1,,,,,true,
true,0.8510396,I'm stuck with  eight youngsters.,,false,false,true,1,,,,,true,
true,0.8908715,important: we have  ten newborns.,,false,false,true,1,,,,,true,
true,0.940783858,the trip needs to be accommodated  for  four daughters.,,false,false,true,1,,,,,true,
true,0.9909803,in addition I have  five youngsters.,,false,false,true,1,,,,,true,
true,0.9932314,maybe it's good to mention I have  ten newborns.,,false,false,true,1,,,,,true,
true,0.7831959,the trip needs to be accommodated  for  8 kids.,,false,false,true,1,,,,,true,
false,0.344105154,I'm stuck with  ten daughters.,,false,false,true,1,,,,,true,
true,0.9971288,maybe it's good to mention we have  4 daughters.,,false,false,true,1,,,,,true,
true,0.643782139,I'm stuck with  1 child.,,false,false,true,1,,,,,true,
true,0.965468347,important: I have  4 youngsters.,,false,false,true,1,,,,,true,
true,0.9508934,in addition we have  seven sons.,,false,false,true,1,,,,,true,
true,0.8742705,I'm stuck with  four sons.,,false,false,true,1,,,,,true,
true,0.51728487,in addition we have  six youngsters.,,false,false,true,1,,,,,true,
true,0.9995409,maybe it's good to mention we have  one child.,,false,false,true,1,,,,,true,
false,0.382870078,I'm stuck with  2 sons.,,false,false,true,1,,,,,true,
true,0.6111927,I are stuck with  6 children.,,false,false,true,1,,,,,true,
true,0.945452332,important: we have  eight sons.,,false,false,true,1,,,,,true,
true,0.844834745,in addition I have  three newborns.,,false,false,true,1,,,,,true,
true,0.797213554,the trip needs to be accommodated  for  4 kids.,,false,false,true,1,,,,,true,
true,0.885682166,I'm stuck with  eight children.,,false,false,true,1,,,,,true,
true,0.8216888,the trip needs to be accommodated  for  ten kids.,,false,false,true,1,,,,,true,
true,0.359801859,I'm stuck with  2 newborns.,,false,false,true,1,,,,,true,
true,0.9999218,maybe it's good to mention we have  four kids.,,false,false,true,1,,,,,true,
false,0.202442482,the trip needs to be accommodated  for  six kids.,,false,false,true,1,,,,,true,
false,0.410925567,I'm stuck with  six newborns.,,false,false,true,1,,,,,true,
true,0.8627524,I'm stuck with  7 children.,,false,false,true,1,,,,,true,
true,0.7259982,the trip needs to be accommodated  for  eight daughters.,,false,false,true,1,,,,,true,
true,0.9365548,I'm stuck with  5 kids.,,false,false,true,1,,,,,true,
true,0.9726259,important: I have  7 kids.,,false,false,true,1,,,,,true,
true,0.999459863,maybe it's good to mention we have  nine youngsters.,,false,false,true,1,,,,,true,
true,0.962836444,important: we have  five daughters.,,false,false,true,1,,,,,true,
true,0.9136806,in addition we have  1 daughter.,,false,false,true,1,,,,,true,
true,0.981111348,important: we have  1 child.,,false,false,true,1,,,,,true,
true,0.9273437,important: we have  two newborns.,,false,false,true,1,,,,,true,
true,0.9834199,in addition I have  four sons.,,false,false,true,1,,,,,true,
true,0.765872061,we are stuck with  4 kids.,,false,false,true,1,,,,,true,
true,0.8569761,we are stuck with  2 youngsters.,,false,false,true,1,,,,,true,
false,0.334773928,I'm stuck with  one newborn.,,false,false,true,1,,,,,true,
true,0.825052738,the trip needs to be accommodated  for  nine children.,,false,false,true,1,,,,,true,
true,0.754446268,we are stuck with  five newborns.,,false,false,true,1,,,,,true,
false,0.6547764,I are stuck with  3 sons.,,false,false,true,1,,,,,true,
true,0.999346733,maybe it's good to mention we have  1 kid.,,false,false,true,1,,,,,true,
true,0.865573466,in addition we have  9 daughters.,,false,false,true,1,,,,,true,
true,0.5971228,we are stuck with  three daughters.,,false,false,true,1,,,,,true,
true,0.562297344,the trip needs to be accommodated  for  one newborn.,,false,false,true,1,,,,,true,
false,0.322856933,I'm stuck with  nine newborns.,,false,false,true,1,,,,,true,
true,0.855475962,important: I have  three newborns.,,false,false,true,1,,,,,true,
true,0.876255155,important: we have  8 newborns.,,false,false,true,1,,,,,true,
false,0.489754766,I'm stuck with  six kids.,,false,false,true,1,,,,,true,
true,0.975726366,important: I have  8 children.,,false,false,true,1,,,,,true,
true,0.986682951,important: we have  5 sons.,,false,false,true,1,,,,,true,
true,0.677767754,we are stuck with  eight daughters.,,false,false,true,1,,,,,true,
true,0.4291838,I are stuck with  three newborns.,,false,false,true,1,,,,,true,
true,0.8161019,I are stuck with  seven kids.,,false,false,true,1,,,,,true,
true,0.7727639,the trip needs to be accommodated  for  9 kids.,,false,false,true,1,,,,,true,
true,0.643097758,in addition we have  10 daughters.,,false,false,true,1,,,,,true,
false,0.5353477,important: I have  10 daughters.,,false,false,true,1,,,,,true,
false,0.6766989,I are stuck with  3 kids.,,false,false,true,1,,,,,true,
true,0.3540857,I are stuck with  2 newborns.,,false,false,true,1,,,,,true,
true,0.999951363,maybe it's good to mention I have  5 youngsters.,,false,false,true,1,,,,,true,
true,0.993284,maybe it's good to mention we have  3 newborns.,,false,false,true,1,,,,,true,
false,0.46578753,I'm stuck with  six daughters.,,false,false,true,1,,,,,true,
true,0.6510886,in addition we have  10 newborns.,,false,false,true,1,,,,,true,
true,0.996974051,maybe it's good to mention I have  eight sons.,,false,false,true,1,,,,,true,
true,0.7146317,we are stuck with  seven newborns.,,false,false,true,1,,,,,true,
true,0.919131756,important: we have  three newborns.,,false,false,true,1,,,,,true,
true,0.5148943,the trip needs to be accommodated  for  4 sons.,,false,false,true,1,,,,,true,
true,0.8471075,the trip needs to be accommodated  for  2 kids.,,false,false,true,1,,,,,true,
true,0.605408251,I'm stuck with  five newborns.,,false,false,true,1,,,,,true,
true,0.991071761,maybe it's good to mention I have  6 daughters.,,false,false,true,1,,,,,true,
true,0.8472185,I'm stuck with  five kids.,,false,false,true,1,,,,,true,
true,0.8918593,important: we have  1 newborn.,,false,false,true,1,,,,,true,
true,0.9031287,important: I have  seven newborns.,,false,false,true,1,,,,,true,
true,0.565610647,I are stuck with  4 kids.,,false,false,true,1,,,,,true,
true,0.9460243,important: we have  seven newborns.,,false,false,true,1,,,,,true,
true,0.8850625,in addition we have  4 sons.,,false,false,true,1,,,,,true,
true,0.991216838,maybe it's good to mention I have  3 sons.,,false,false,true,1,,,,,true,
true,0.9963028,important: we have  five youngsters.,,false,false,true,1,,,,,true,
true,0.763081133,in addition I have  8 daughters.,,false,false,true,1,,,,,true,
true,0.7579132,the trip needs to be accommodated  for  seven newborns.,,false,false,true,1,,,,,true,
true,0.970119834,I are stuck with  four kids.,,false,false,true,1,,,,,true,
true,0.714880466,I are stuck with  three kids.,,false,false,true,1,,,,,true,
true,0.792039752,the trip needs to be accommodated  for  five sons.,,false,false,true,1,,,,,true,
true,0.952721,in addition I have  one kid.,,false,false,true,1,,,,,true,
false,0.390307575,I'm stuck with  8 sons.,,false,false,true,1,,,,,true,
true,0.8484768,I'm stuck with  three children.,,false,false,true,1,,,,,true,
true,0.999527335,maybe it's good to mention we have  one son.,,false,false,true,1,,,,,true,
true,0.9381825,important: we have  two sons.,,false,false,true,1,,,,,true,
true,0.9896461,maybe it's good to mention I have  nine daughters.,,false,false,true,1,,,,,true,
true,0.997731864,maybe it's good to mention I have  10 children.,,false,false,true,1,,,,,true,
true,0.580567,I are stuck with  1 kid.,,false,false,true,1,,,,,true,
true,0.8719713,I'm stuck with  four daughters.,,false,false,true,1,,,,,true,
true,0.9663845,in addition we have  9 kids.,,false,false,true,1,,,,,true,
true,0.9002628,important: wre have  1 kid. ,,true,false,true,1,,,,,true,
true,0.8073871,important: wde have  ohne kid. ,,true,false,false,1,,,,,false,
false,0.464202344,important: i hafve  6 daughters. ,,true,false,true,1,,,,,true,
false,0.757268369,i'm stuck witnh  foive youngsters. ,,true,false,false,1,,,,,false,
true,0.9276957,important: wwe have  2 kids. ,,true,false,true,1,,,,,true,
true,0.9896925,we are sgtuck witgh  tqwo children. ,,true,false,false,1,,,,,false,
true,0.9931014,mzaybe it's goiod to mwention we have  3 youngsters. ,,true,false,true,1,,,,,true,
true,0.456056148,the troip needs tpo bwe accommodated  fior  3 newborns. ,,true,false,true,1,,,,,true,
false,0.818873346,important: i hsave  3 newborns. ,,true,false,true,1,,,,,true,
true,0.9991028,maybe it's gooed tlo mrention we have  9 youngsters. ,,true,false,true,1,,,,,true,
true,0.40452984,i aere stuck wkith  8 daughters. ,,true,false,true,1,,,,,true,
false,0.8070736,i'm stuxck with  sdeven daughters. ,,true,false,false,1,,,,,false,
true,0.9940691,mqaybe it's goofd to mebntion i have  ten children. ,,true,false,true,1,,,,,true,
true,0.997992635,mqaybe it's goofd to mention we hacve  threde youngsters. ,,true,false,false,1,,,,,false,
true,0.9997421,tghe terip nreeds to be adccommodated  for  four youngsters. ,,true,false,true,1,,,,,true,
true,0.994287431,mzaybe it's gooed tlo mention i have  10 youngsters. ,,true,false,true,1,,,,,true,
true,0.909329,ibn addition i hacve  4 youngsters. ,,true,false,true,1,,,,,true,
true,0.849061966,i'm srtuck wigth  three daughters. ,,true,false,true,1,,,,,true,
false,0.972652555,i'm stiuck with  sevebn youngsters. ,,true,false,false,1,,,,,false,
true,0.878789,in addiytion we hqave  tghree daughters. ,,true,false,false,1,,,,,false,
false,0.369351774,i'm stuck woith  6 sons. ,,true,false,true,1,,,,,true,
true,0.9793538,maybe it's goofd tpo mention i hsave  9 daughters. ,,true,false,true,1,,,,,true,
true,0.91462183,important: i hzave  2 youngsters. ,,true,false,true,1,,,,,true,
false,0.454169124,the trip needws tpo bwe accommodated  fpor  6 daughters. ,,true,false,true,1,,,,,true,
true,0.996082366,maynbe it's glood to mention i hqave  2 kids. ,,true,false,true,1,,,,,true,
true,0.9084775,ibn addition we havwe  4 kids. ,,true,false,true,1,,,,,true,
true,0.8890989,important: we hsave  suix youngsters. ,,true,false,false,1,,,,,false,
true,0.9155291,we atre stuck wuith  1 son. ,,true,false,true,1,,,,,true,
true,0.9677056,tjhe trip needs tio bre accommodated  fior  5 kids. ,,true,false,true,1,,,,,true,
true,0.9862394,maybe it's golod tlo mention i hafve  8 newborns. ,,true,false,true,1,,,,,true,
false,0.300876856,i are stuck witjh  tghree sons. ,,true,false,false,1,,,,,false,
false,0.849357247,i arre stucik with  six youngsters. ,,true,false,true,1,,,,,true,
true,0.8126268,wde are styuck with  4 youngsters. ,,true,false,true,1,,,,,true,
true,0.99932456,maygbe it's gpood to mentoion i have  5 kids. ,,true,false,true,1,,,,,true,
true,0.973053753,thwe trip nereds tpo be accommodated  fpor  three children. ,,true,false,true,1,,,,,true,
true,0.5818973,important: we havwe  6 daughters. ,,true,false,true,1,,,,,true,
true,0.9844448,important: i hqave  5 kids. ,,true,false,true,1,,,,,true,
true,0.9679695,i'm stuxck with  8 children. ,,true,false,true,1,,,,,true,
true,0.9968854,maynbe it's gooed tio mention we have  5 newborns. ,,true,false,true,1,,,,,true,
false,0.356428057,i'm stuck witnh  9 sons. ,,true,false,true,1,,,,,true,
true,0.947779655,important: we hqave  8 youngsters. ,,true,false,true,1,,,,,true,
true,0.979157865,maybe it's goosd tlo mention i hsave  nine sons. ,,true,false,true,1,,,,,true,
true,0.6495076,i'm stuck wkith  9 youngsters. ,,true,false,true,1,,,,,true,
true,0.9328009,maybde it's good tpo mention i hsave  8 daughters. ,,true,false,true,1,,,,,true,
false,0.8361523,i'm srtuck with  eighgt kids. ,,true,false,false,1,,,,,false,
true,0.7279608,i'm stuck witnh  2 kids. ,,true,false,true,1,,,,,true,
true,0.401661634,the trip needws to bre accommodated  fior  soix sons. ,,true,false,false,1,,,,,false,
true,0.867468536,imn addkition i have  3 newborns. ,,true,false,true,1,,,,,true,
true,0.996000946,maybe it's gpood tpo mention i hsave  9 children. ,,true,false,true,1,,,,,true,
true,0.985790849,imn additiohn i have  5 newborns. ,,true,false,true,1,,,,,true,
